Period,Cap,Stock,Pattern,Date,1D_Ret_norm,3D_Ret_norm,5D_Ret_norm,1D_Ret_real,3D_Ret_real,5D_Ret_real,Turnover1,Turnover2,VolGroup
1,1,LUK_LEUCADIA NATIONAL CORP,IHS,1984-05-15,-1.7523282702,-0.848733046114,-0.983938390373,-0.034483,-0.028571953002,-0.0428577738612,564.8032698,808.8755474,1.0
1,1,LUK_LEUCADIA NATIONAL CORP,IHS,1984-07-11,-0.454085315966,0.0487798287256,-0.179818017217,-0.007576,0.00763355091,-2.80871694125e-07,564.8032698,808.8755474,1.0
1,1,LUK_LEUCADIA NATIONAL CORP,IHS,1985-06-03,0.485858601657,-1.89028322851,-2.71829347457,0.011905,-0.0705878953471,-0.135294321104,564.8032698,808.8755474,1.0
1,1,LUK_LEUCADIA NATIONAL CORP,IHS,1985-11-26,-0.386391598168,0.47542970472,1.45172274275,-0.006173,0.0248445282535,0.0869565343225,564.8032698,808.8755474,1.0
1,1,LUK_LEUCADIA NATIONAL CORP,IHS,1986-05-30,0.147969003838,-0.503223858965,-0.728955218051,0.004902,-0.014634176088,-0.0292678439389,564.8032698,808.8755474,1.0
1,1,LUK_LEUCADIA NATIONAL CORP,BTOP,1983-06-30,0.320363625144,0.484488967436,1.23919945983,0.008475,0.0252099772414,0.0756296044101,564.8032698,808.8755474,1.0
1,1,LUK_LEUCADIA NATIONAL CORP,BBOT,1982-03-04,-1.26534844573,-1.07004285764,-1.82154484115,-0.02439,-0.03749955,-0.0874999863836,564.8032698,808.8755474,1.0
1,1,LUK_LEUCADIA NATIONAL CORP,BBOT,1983-08-31,-0.088548889709,-0.480047890065,-0.436847275523,0.0,-0.0136992617751,-0.0136992617751,564.8032698,808.8755474,1.0
1,1,LUK_LEUCADIA NATIONAL CORP,BBOT,1983-09-26,0.266227950612,-0.683283524378,-0.453713231516,0.007353,-0.0218977497963,-0.014598172703,564.8032698,808.8755474,1.0
1,1,LUK_LEUCADIA NATIONAL CORP,BBOT,1986-10-14,-0.385764357732,0.269293051686,0.517976416463,-0.00616,0.016529013672,0.0371903202471,564.8032698,808.8755474,1.0
