date,TICKER,COMNAM,CUSIP,BIDLO,ASKHI,PRC,VOL,RET,CFACPR,CFACSHR,OPENPRC,RETX
1985-08-26,AAPL,APPLE COMPUTER INC,03783310,14.75,15.125,15.125,160054.0,0.025424,56.0,56.0,,0.025424
1985-08-27,AAPL,APPLE COMPUTER INC,03783310,15.0,15.25,15.25,191971.0,0.008264,56.0,56.0,,0.008264
1985-08-28,AAPL,APPLE COMPUTER INC,03783310,15.0,15.375,15.25,183385.0,0.000000,56.0,56.0,,0.000000
1985-08-29,AAPL,APPLE COMPUTER INC,03783310,14.75,15.25,14.875,251093.0,-0.024590,56.0,56.0,,-0.024590
1985-08-30,AAPL,APPLE COMPUTER INC,03783310,14.75,15.0,15.0,191982.0,0.008403,56.0,56.0,,0.008403
1985-09-03,AAPL,APPLE COMPUTER INC,03783310,14.75,15.0,14.75,167637.0,-0.016667,56.0,56.0,,-0.016667
1985-09-04,AAPL,APPLE COMPUTER INC,03783310,14.875,15.125,14.875,212879.0,0.008475,56.0,56.0,,0.008475
1985-09-05,AAPL,APPLE COMPUTER INC,03783310,14.75,15.0,14.875,146852.0,0.000000,56.0,56.0,,0.000000
1985-09-06,AAPL,APPLE COMPUTER INC,03783310,14.75,15.0,15.0,414840.0,0.008403,56.0,56.0,,0.008403
1985-09-09,AAPL,APPLE COMPUTER INC,03783310,14.875,15.375,15.25,591512.0,0.016667,56.0,56.0,,0.016667
1985-09-10,AAPL,APPLE COMPUTER INC,03783310,15.25,15.625,15.375,544712.0,0.008197,56.0,56.0,,0.008197
1985-09-11,AAPL,APPLE COMPUTER INC,03783310,15.25,15.625,15.5,389301.0,0.008130,56.0,56.0,,0.008130
1985-09-12,AAPL,APPLE COMPUTER INC,03783310,15.5,16.125,16.125,496782.0,0.040323,56.0,56.0,,0.040323
1985-09-13,AAPL,APPLE COMPUTER INC,03783310,15.625,16.125,15.75,315743.0,-0.023256,56.0,56.0,,-0.023256
1985-09-16,AAPL,APPLE COMPUTER INC,03783310,15.25,15.75,15.25,165589.0,-0.031746,56.0,56.0,,-0.031746
1985-09-17,AAPL,APPLE COMPUTER INC,03783310,14.625,15.25,15.25,860823.0,0.000000,56.0,56.0,,0.000000
1985-09-18,AAPL,APPLE COMPUTER INC,03783310,15.25,16.25,16.25,546785.0,0.065574,56.0,56.0,,0.065574
1985-09-19,AAPL,APPLE COMPUTER INC,03783310,15.75,17.0,17.0,832554.0,0.046154,56.0,56.0,,0.046154
1985-09-20,AAPL,APPLE COMPUTER INC,03783310,16.625,17.125,16.75,609824.0,-0.014706,56.0,56.0,,-0.014706
1985-09-23,AAPL,APPLE COMPUTER INC,03783310,16.625,17.125,16.875,530004.0,0.007463,56.0,56.0,,0.007463
1985-09-24,AAPL,APPLE COMPUTER INC,03783310,16.375,17.25,16.5,393939.0,-0.022222,56.0,56.0,,-0.022222
1985-09-25,AAPL,APPLE COMPUTER INC,03783310,15.625,16.5,15.875,466727.0,-0.037879,56.0,56.0,,-0.037879
1985-09-26,AAPL,APPLE COMPUTER INC,03783310,15.75,16.0,15.875,236564.0,0.000000,56.0,56.0,,0.000000
1985-09-27,AAPL,APPLE COMPUTER INC,03783310,,,,,,,,,
1985-09-30,AAPL,APPLE COMPUTER INC,03783310,15.625,16.0,15.75,163363.0,-0.007874,56.0,56.0,,-0.007874
1985-10-01,AAPL,APPLE COMPUTER INC,03783310,15.375,15.875,15.75,395237.0,0.000000,56.0,56.0,,0.000000
1985-10-02,AAPL,APPLE COMPUTER INC,03783310,15.5,15.875,15.625,96125.0,-0.007937,56.0,56.0,,-0.007937
1985-10-03,AAPL,APPLE COMPUTER INC,03783310,15.375,15.625,15.5,218876.0,-0.008000,56.0,56.0,,-0.008000
1985-10-04,AAPL,APPLE COMPUTER INC,03783310,15.0,15.5,15.0,310889.0,-0.032258,56.0,56.0,,-0.032258
1985-10-07,AAPL,APPLE COMPUTER INC,03783310,14.875,15.25,15.0,444780.0,0.000000,56.0,56.0,,0.000000
1985-10-08,AAPL,APPLE COMPUTER INC,03783310,14.75,15.125,15.125,388821.0,0.008333,56.0,56.0,,0.008333
1985-10-09,AAPL,APPLE COMPUTER INC,03783310,14.875,15.25,15.0,370140.0,-0.008264,56.0,56.0,,-0.008264
1985-10-10,AAPL,APPLE COMPUTER INC,03783310,14.5,16.0,15.875,1168804.0,0.058333,56.0,56.0,,0.058333
1985-10-11,AAPL,APPLE COMPUTER INC,03783310,15.625,16.25,16.0,528964.0,0.007874,56.0,56.0,,0.007874
1985-10-14,AAPL,APPLE COMPUTER INC,03783310,15.75,16.625,16.625,693396.0,0.039063,56.0,56.0,,0.039063
1985-10-15,AAPL,APPLE COMPUTER INC,03783310,16.625,17.125,17.0,1312867.0,0.022556,56.0,56.0,,0.022556
1985-10-16,AAPL,APPLE COMPUTER INC,03783310,17.0,18.125,18.0,1289244.0,0.058824,56.0,56.0,,0.058824
1985-10-17,AAPL,APPLE COMPUTER INC,03783310,18.125,19.125,18.25,1556452.0,0.013889,56.0,56.0,,0.013889
1985-10-18,AAPL,APPLE COMPUTER INC,03783310,17.625,18.375,17.75,1050118.0,-0.027397,56.0,56.0,,-0.027397
1985-10-21,AAPL,APPLE COMPUTER INC,03783310,17.25,17.75,17.25,581421.0,-0.028169,56.0,56.0,,-0.028169
1985-10-22,AAPL,APPLE COMPUTER INC,03783310,17.25,18.25,18.0,1920920.0,0.043478,56.0,56.0,,0.043478
1985-10-23,AAPL,APPLE COMPUTER INC,03783310,17.875,18.5,18.0,786296.0,0.000000,56.0,56.0,,0.000000
1985-10-24,AAPL,APPLE COMPUTER INC,03783310,17.875,18.875,18.375,1218493.0,0.020833,56.0,56.0,,0.020833
1985-10-25,AAPL,APPLE COMPUTER INC,03783310,17.875,18.375,18.0,282897.0,-0.020408,56.0,56.0,,-0.020408
1985-10-28,AAPL,APPLE COMPUTER INC,03783310,17.75,18.125,18.0,265973.0,0.000000,56.0,56.0,,0.000000
1985-10-29,AAPL,APPLE COMPUTER INC,03783310,17.875,18.0,17.875,609637.0,-0.006944,56.0,56.0,,-0.006944
1985-10-30,AAPL,APPLE COMPUTER INC,03783310,17.875,19.0,19.0,1011905.0,0.062937,56.0,56.0,,0.062937
1985-10-31,AAPL,APPLE COMPUTER INC,03783310,18.5,19.25,18.625,693547.0,-0.019737,56.0,56.0,,-0.019737
1985-11-01,AAPL,APPLE COMPUTER INC,03783310,18.5,18.875,18.625,413368.0,0.000000,56.0,56.0,,0.000000
1985-11-04,AAPL,APPLE COMPUTER INC,03783310,18.625,19.125,18.75,696017.0,0.006711,56.0,56.0,,0.006711
1985-11-05,AAPL,APPLE COMPUTER INC,03783310,18.375,19.125,18.625,480783.0,-0.006667,56.0,56.0,,-0.006667
1985-11-06,AAPL,APPLE COMPUTER INC,03783310,18.625,19.375,19.25,920509.0,0.033557,56.0,56.0,,0.033557
1985-11-07,AAPL,APPLE COMPUTER INC,03783310,19.0,19.875,19.625,1416735.0,0.019481,56.0,56.0,,0.019481
1985-11-08,AAPL,APPLE COMPUTER INC,03783310,19.625,20.75,20.5,1314885.0,0.044586,56.0,56.0,,0.044586
1985-11-11,AAPL,APPLE COMPUTER INC,03783310,20.0,20.75,20.0,799305.0,-0.024390,56.0,56.0,,-0.024390
1985-11-12,AAPL,APPLE COMPUTER INC,03783310,19.875,20.25,19.875,776138.0,-0.006250,56.0,56.0,,-0.006250
1985-11-13,AAPL,APPLE COMPUTER INC,03783310,19.25,19.875,19.375,454179.0,-0.025157,56.0,56.0,,-0.025157
1985-11-14,AAPL,APPLE COMPUTER INC,03783310,19.375,20.125,20.0,624087.0,0.032258,56.0,56.0,,0.032258
1985-11-15,AAPL,APPLE COMPUTER INC,03783310,19.75,20.25,19.875,407133.0,-0.006250,56.0,56.0,,-0.006250
1985-11-18,AAPL,APPLE COMPUTER INC,03783310,19.75,20.0,19.875,288774.0,0.000000,56.0,56.0,,0.000000
1985-11-19,AAPL,APPLE COMPUTER INC,03783310,19.0,20.0,19.25,421238.0,-0.031447,56.0,56.0,,-0.031447
1985-11-20,AAPL,APPLE COMPUTER INC,03783310,18.75,19.375,19.0,443205.0,-0.012987,56.0,56.0,,-0.012987
1985-11-21,AAPL,APPLE COMPUTER INC,03783310,18.875,19.25,19.0,460009.0,0.000000,56.0,56.0,,0.000000
1985-11-22,AAPL,APPLE COMPUTER INC,03783310,18.875,19.25,19.0,575157.0,0.000000,56.0,56.0,,0.000000
1985-11-25,AAPL,APPLE COMPUTER INC,03783310,19.0,19.25,19.125,434487.0,0.006579,56.0,56.0,,0.006579
1985-11-26,AAPL,APPLE COMPUTER INC,03783310,19.0,19.5,19.375,734712.0,0.013072,56.0,56.0,,0.013072
1985-11-27,AAPL,APPLE COMPUTER INC,03783310,19.25,20.125,20.0,856615.0,0.032258,56.0,56.0,,0.032258
1985-11-29,AAPL,APPLE COMPUTER INC,03783310,19.875,20.125,20.125,443109.0,0.006250,56.0,56.0,,0.006250
1985-12-02,AAPL,APPLE COMPUTER INC,03783310,20.0,20.25,20.25,448210.0,0.006211,56.0,56.0,,0.006211
1985-12-03,AAPL,APPLE COMPUTER INC,03783310,20.0,20.375,20.125,693149.0,-0.006173,56.0,56.0,,-0.006173
1985-12-04,AAPL,APPLE COMPUTER INC,03783310,20.125,20.625,20.5,737900.0,0.018634,56.0,56.0,,0.018634
1985-12-05,AAPL,APPLE COMPUTER INC,03783310,20.0,20.75,20.125,559875.0,-0.018293,56.0,56.0,,-0.018293
1985-12-06,AAPL,APPLE COMPUTER INC,03783310,19.625,20.125,19.75,293310.0,-0.018634,56.0,56.0,,-0.018634
1985-12-09,AAPL,APPLE COMPUTER INC,03783310,19.25,20.0,19.375,625351.0,-0.018987,56.0,56.0,,-0.018987
1985-12-10,AAPL,APPLE COMPUTER INC,03783310,19.25,19.625,19.5,897847.0,0.006452,56.0,56.0,,0.006452
1985-12-11,AAPL,APPLE COMPUTER INC,03783310,19.5,20.125,19.75,1061526.0,0.012821,56.0,56.0,,0.012821
1985-12-12,AAPL,APPLE COMPUTER INC,03783310,19.875,20.25,20.0,559982.0,0.012658,56.0,56.0,,0.012658
1985-12-13,AAPL,APPLE COMPUTER INC,03783310,19.75,20.25,20.0,1182043.0,0.000000,56.0,56.0,,0.000000
1985-12-16,AAPL,APPLE COMPUTER INC,03783310,20.0,21.25,20.875,1317266.0,0.043750,56.0,56.0,,0.043750
1985-12-17,AAPL,APPLE COMPUTER INC,03783310,20.375,21.0,20.625,488064.0,-0.011976,56.0,56.0,,-0.011976
1985-12-18,AAPL,APPLE COMPUTER INC,03783310,21.375,22.875,22.25,2501597.0,0.078788,56.0,56.0,,0.078788
1985-12-19,AAPL,APPLE COMPUTER INC,03783310,22.125,22.75,22.5,1207877.0,0.011236,56.0,56.0,,0.011236
1985-12-20,AAPL,APPLE COMPUTER INC,03783310,22.25,22.75,22.375,921461.0,-0.005556,56.0,56.0,,-0.005556
1985-12-23,AAPL,APPLE COMPUTER INC,03783310,21.625,22.5,21.875,640666.0,-0.022346,56.0,56.0,,-0.022346
1985-12-24,AAPL,APPLE COMPUTER INC,03783310,21.625,22.0,21.75,288980.0,-0.005714,56.0,56.0,,-0.005714
1985-12-26,AAPL,APPLE COMPUTER INC,03783310,21.625,22.0,21.75,205504.0,0.000000,56.0,56.0,,0.000000
1985-12-27,AAPL,APPLE COMPUTER INC,03783310,21.75,22.625,22.375,549501.0,0.028736,56.0,56.0,,0.028736
1985-12-30,AAPL,APPLE COMPUTER INC,03783310,22.125,22.625,22.25,481941.0,-0.005587,56.0,56.0,,-0.005587
1985-12-31,AAPL,APPLE COMPUTER INC,03783310,22.0,22.375,22.0,390496.0,-0.011236,56.0,56.0,,-0.011236
1986-01-02,AAPL,APPLE COMPUTER INC,03783310,21.75,22.25,22.25,525101.0,0.011364,56.0,56.0,,0.011364
1986-01-03,AAPL,APPLE COMPUTER INC,03783310,22.125,22.375,22.375,1082291.0,0.005618,56.0,56.0,,0.005618
1986-01-06,AAPL,APPLE COMPUTER INC,03783310,21.875,22.375,22.25,827291.0,-0.005587,56.0,56.0,,-0.005587
1986-01-07,AAPL,APPLE COMPUTER INC,03783310,22.125,23.0,23.0,2102690.0,0.033708,56.0,56.0,,0.033708
1986-01-08,AAPL,APPLE COMPUTER INC,03783310,22.75,23.5,22.875,2714806.0,-0.005435,56.0,56.0,,-0.005435
1986-01-09,AAPL,APPLE COMPUTER INC,03783310,21.875,23.0,22.625,1998846.0,-0.010929,56.0,56.0,,-0.010929
1986-01-10,AAPL,APPLE COMPUTER INC,03783310,22.625,23.125,22.75,685412.0,0.005525,56.0,56.0,,0.005525
1986-01-13,AAPL,APPLE COMPUTER INC,03783310,22.5,23.125,23.0,973719.0,0.010989,56.0,56.0,,0.010989
1986-01-14,AAPL,APPLE COMPUTER INC,03783310,22.5,23.75,23.25,1254410.0,0.010870,56.0,56.0,,0.010870
1986-01-15,AAPL,APPLE COMPUTER INC,03783310,23.125,24.0,23.875,1892823.0,0.026882,56.0,56.0,,0.026882
1986-01-16,AAPL,APPLE COMPUTER INC,03783310,23.875,24.75,24.5,2391263.0,0.026178,56.0,56.0,,0.026178
1986-01-17,AAPL,APPLE COMPUTER INC,03783310,23.875,24.75,24.0,1545190.0,-0.020408,56.0,56.0,,-0.020408
1986-01-20,AAPL,APPLE COMPUTER INC,03783310,23.375,24.0,23.875,570295.0,-0.005208,56.0,56.0,,-0.005208
1986-01-21,AAPL,APPLE COMPUTER INC,03783310,23.75,24.125,24.0,680016.0,0.005236,56.0,56.0,,0.005236
1986-01-22,AAPL,APPLE COMPUTER INC,03783310,22.375,24.125,23.375,639968.0,-0.026042,56.0,56.0,,-0.026042
1986-01-23,AAPL,APPLE COMPUTER INC,03783310,22.75,23.5,23.0,699687.0,-0.016043,56.0,56.0,,-0.016043
1986-01-24,AAPL,APPLE COMPUTER INC,03783310,22.625,23.375,22.625,501160.0,-0.016304,56.0,56.0,,-0.016304
1986-01-27,AAPL,APPLE COMPUTER INC,03783310,22.0,22.75,22.125,1740517.0,-0.022099,56.0,56.0,,-0.022099
1986-01-28,AAPL,APPLE COMPUTER INC,03783310,22.0,22.375,22.25,994312.0,0.005650,56.0,56.0,,0.005650
1986-01-29,AAPL,APPLE COMPUTER INC,03783310,22.0,24.375,23.625,2633790.0,0.061798,56.0,56.0,,0.061798
1986-01-30,AAPL,APPLE COMPUTER INC,03783310,22.875,23.5,23.0,1059488.0,-0.026455,56.0,56.0,,-0.026455
1986-01-31,AAPL,APPLE COMPUTER INC,03783310,22.875,23.25,23.125,660288.0,0.005435,56.0,56.0,,0.005435
1986-02-03,AAPL,APPLE COMPUTER INC,03783310,22.875,24.0,23.875,1562600.0,0.032432,56.0,56.0,,0.032432
1986-02-04,AAPL,APPLE COMPUTER INC,03783310,23.75,24.375,23.75,1161500.0,-0.005236,56.0,56.0,,-0.005236
1986-02-05,AAPL,APPLE COMPUTER INC,03783310,23.5,23.875,23.75,880200.0,0.000000,56.0,56.0,,0.000000
1986-02-06,AAPL,APPLE COMPUTER INC,03783310,23.625,24.25,24.125,599200.0,0.015789,56.0,56.0,,0.015789
1986-02-07,AAPL,APPLE COMPUTER INC,03783310,23.5,24.125,24.0,577700.0,-0.005181,56.0,56.0,,-0.005181
1986-02-10,AAPL,APPLE COMPUTER INC,03783310,23.75,24.5,23.875,499300.0,-0.005208,56.0,56.0,,-0.005208
1986-02-11,AAPL,APPLE COMPUTER INC,03783310,23.5,24.0,23.875,685100.0,0.000000,56.0,56.0,,0.000000
1986-02-12,AAPL,APPLE COMPUTER INC,03783310,23.75,24.0,24.0,594000.0,0.005236,56.0,56.0,,0.005236
1986-02-13,AAPL,APPLE COMPUTER INC,03783310,23.75,24.0,23.875,488300.0,-0.005208,56.0,56.0,,-0.005208
1986-02-14,AAPL,APPLE COMPUTER INC,03783310,23.75,24.125,23.75,613900.0,-0.005236,56.0,56.0,,-0.005236
1986-02-18,AAPL,APPLE COMPUTER INC,03783310,23.25,24.0,23.875,661200.0,0.005263,56.0,56.0,,0.005263
1986-02-19,AAPL,APPLE COMPUTER INC,03783310,23.875,25.5,25.0,1605700.0,0.047120,56.0,56.0,,0.047120
1986-02-20,AAPL,APPLE COMPUTER INC,03783310,24.875,25.375,25.125,615700.0,0.005000,56.0,56.0,,0.005000
1986-02-21,AAPL,APPLE COMPUTER INC,03783310,25.125,25.75,25.25,844100.0,0.004975,56.0,56.0,,0.004975
1986-02-24,AAPL,APPLE COMPUTER INC,03783310,25.0,25.75,25.75,1103200.0,0.019802,56.0,56.0,,0.019802
1986-02-25,AAPL,APPLE COMPUTER INC,03783310,25.125,26.375,26.375,1003300.0,0.024272,56.0,56.0,,0.024272
1986-02-26,AAPL,APPLE COMPUTER INC,03783310,26.0,26.75,26.0,735400.0,-0.014218,56.0,56.0,,-0.014218
1986-02-27,AAPL,APPLE COMPUTER INC,03783310,25.5,26.125,25.625,482700.0,-0.014423,56.0,56.0,,-0.014423
1986-02-28,AAPL,APPLE COMPUTER INC,03783310,24.875,25.875,25.0,558600.0,-0.024390,56.0,56.0,,-0.024390
1986-03-03,AAPL,APPLE COMPUTER INC,03783310,24.5,25.125,24.625,486898.0,-0.015000,56.0,56.0,,-0.015000
1986-03-04,AAPL,APPLE COMPUTER INC,03783310,24.5,25.0,24.625,398474.0,0.000000,56.0,56.0,,0.000000
1986-03-05,AAPL,APPLE COMPUTER INC,03783310,24.25,25.5,25.25,791046.0,0.025381,56.0,56.0,,0.025381
1986-03-06,AAPL,APPLE COMPUTER INC,03783310,25.125,25.75,25.375,453940.0,0.004950,56.0,56.0,,0.004950
1986-03-07,AAPL,APPLE COMPUTER INC,03783310,24.75,25.375,24.75,455264.0,-0.024631,56.0,56.0,,-0.024631
1986-03-10,AAPL,APPLE COMPUTER INC,03783310,24.625,24.875,24.625,337615.0,-0.005051,56.0,56.0,,-0.005051
1986-03-11,AAPL,APPLE COMPUTER INC,03783310,24.5,24.875,24.875,461457.0,0.010152,56.0,56.0,,0.010152
1986-03-12,AAPL,APPLE COMPUTER INC,03783310,24.75,25.125,24.75,381513.0,-0.005025,56.0,56.0,,-0.005025
1986-03-13,AAPL,APPLE COMPUTER INC,03783310,24.375,25.0,24.75,518628.0,0.000000,56.0,56.0,,0.000000
1986-03-14,AAPL,APPLE COMPUTER INC,03783310,24.75,26.25,26.125,1719931.0,0.055556,56.0,56.0,,0.055556
1986-03-17,AAPL,APPLE COMPUTER INC,03783310,25.375,26.0,26.0,531799.0,-0.004785,56.0,56.0,,-0.004785
1986-03-18,AAPL,APPLE COMPUTER INC,03783310,25.875,27.25,26.875,1116336.0,0.033654,56.0,56.0,,0.033654
1986-03-19,AAPL,APPLE COMPUTER INC,03783310,26.375,27.25,26.5,849165.0,-0.013953,56.0,56.0,,-0.013953
1986-03-20,AAPL,APPLE COMPUTER INC,03783310,28.0,29.625,28.25,4042020.0,0.066038,56.0,56.0,,0.066038
1986-03-21,AAPL,APPLE COMPUTER INC,03783310,27.5,28.75,27.625,1165537.0,-0.022124,56.0,56.0,,-0.022124
1986-03-24,AAPL,APPLE COMPUTER INC,03783310,26.375,27.625,26.75,1315068.0,-0.031674,56.0,56.0,,-0.031674
1986-03-25,AAPL,APPLE COMPUTER INC,03783310,26.75,27.875,27.875,1255822.0,0.042056,56.0,56.0,,0.042056
1986-03-26,AAPL,APPLE COMPUTER INC,03783310,27.875,28.75,28.25,994021.0,0.013453,56.0,56.0,,0.013453
1986-03-27,AAPL,APPLE COMPUTER INC,03783310,28.25,29.0,28.25,979540.0,0.000000,56.0,56.0,,0.000000
1986-03-31,AAPL,APPLE COMPUTER INC,03783310,28.0,28.5,28.25,839971.0,0.000000,56.0,56.0,,0.000000
1986-04-01,AAPL,APPLE COMPUTER INC,03783310,27.0,28.25,27.25,995292.0,-0.035398,56.0,56.0,,-0.035398
1986-04-02,AAPL,APPLE COMPUTER INC,03783310,26.25,27.375,27.25,1453001.0,0.000000,56.0,56.0,,0.000000
1986-04-03,AAPL,APPLE COMPUTER INC,03783310,26.875,27.625,27.0,953099.0,-0.009174,56.0,56.0,,-0.009174
1986-04-04,AAPL,APPLE COMPUTER INC,03783310,26.625,27.0,26.75,563088.0,-0.009259,56.0,56.0,,-0.009259
1986-04-07,AAPL,APPLE COMPUTER INC,03783310,26.25,27.5,27.25,537369.0,0.018692,56.0,56.0,,0.018692
1986-04-08,AAPL,APPLE COMPUTER INC,03783310,27.25,27.75,27.625,863007.0,0.013761,56.0,56.0,,0.013761
1986-04-09,AAPL,APPLE COMPUTER INC,03783310,26.875,27.75,27.125,604841.0,-0.018100,56.0,56.0,,-0.018100
1986-04-10,AAPL,APPLE COMPUTER INC,03783310,26.875,27.375,27.25,491799.0,0.004608,56.0,56.0,,0.004608
1986-04-11,AAPL,APPLE COMPUTER INC,03783310,27.0,27.5,27.0,338575.0,-0.009174,56.0,56.0,,-0.009174
1986-04-14,AAPL,APPLE COMPUTER INC,03783310,26.75,27.25,26.875,379738.0,-0.004630,56.0,56.0,,-0.004630
1986-04-15,AAPL,APPLE COMPUTER INC,03783310,26.875,27.5,27.375,587659.0,0.018605,56.0,56.0,,0.018605
1986-04-16,AAPL,APPLE COMPUTER INC,03783310,27.375,28.5,28.25,942750.0,0.031963,56.0,56.0,,0.031963
1986-04-17,AAPL,APPLE COMPUTER INC,03783310,28.0,29.125,29.0,1208411.0,0.026549,56.0,56.0,,0.026549
1986-04-18,AAPL,APPLE COMPUTER INC,03783310,28.75,29.875,29.75,1178022.0,0.025862,56.0,56.0,,0.025862
1986-04-21,AAPL,APPLE COMPUTER INC,03783310,29.875,30.75,30.375,1225949.0,0.021008,56.0,56.0,,0.021008
1986-04-22,AAPL,APPLE COMPUTER INC,03783310,29.625,31.25,29.875,1466906.0,-0.016461,56.0,56.0,,-0.016461
1986-04-23,AAPL,APPLE COMPUTER INC,03783310,29.375,30.375,29.625,1168448.0,-0.008368,56.0,56.0,,-0.008368
1986-04-24,AAPL,APPLE COMPUTER INC,03783310,29.5,31.5,31.375,2048201.0,0.059072,56.0,56.0,,0.059072
1986-04-25,AAPL,APPLE COMPUTER INC,03783310,31.375,32.625,32.25,1168720.0,0.027888,56.0,56.0,,0.027888
1986-04-28,AAPL,APPLE COMPUTER INC,03783310,31.75,32.75,32.0,651872.0,-0.007752,56.0,56.0,,-0.007752
1986-04-29,AAPL,APPLE COMPUTER INC,03783310,31.125,32.25,31.25,593921.0,-0.023438,56.0,56.0,,-0.023438
1986-04-30,AAPL,APPLE COMPUTER INC,03783310,30.25,31.625,30.25,616531.0,-0.032000,56.0,56.0,,-0.032000
1986-05-01,AAPL,APPLE COMPUTER INC,03783310,29.75,30.25,30.25,1163723.0,0.000000,56.0,56.0,,0.000000
1986-05-02,AAPL,APPLE COMPUTER INC,03783310,30.125,31.0,30.5,418765.0,0.008264,56.0,56.0,,0.008264
1986-05-05,AAPL,APPLE COMPUTER INC,03783310,30.5,32.5,32.125,668332.0,0.053279,56.0,56.0,,0.053279
1986-05-06,AAPL,APPLE COMPUTER INC,03783310,32.25,33.25,32.625,977375.0,0.015564,56.0,56.0,,0.015564
1986-05-07,AAPL,APPLE COMPUTER INC,03783310,31.25,32.875,31.5,888956.0,-0.034483,56.0,56.0,,-0.034483
1986-05-08,AAPL,APPLE COMPUTER INC,03783310,31.5,33.125,33.0,1042672.0,0.047619,56.0,56.0,,0.047619
1986-05-09,AAPL,APPLE COMPUTER INC,03783310,32.75,33.625,33.375,995356.0,0.011364,56.0,56.0,,0.011364
1986-05-12,AAPL,APPLE COMPUTER INC,03783310,33.25,36.625,36.375,1790148.0,0.089888,56.0,56.0,,0.089888
1986-05-13,AAPL,APPLE COMPUTER INC,03783310,35.25,36.5,36.0,2110794.0,-0.010309,56.0,56.0,,-0.010309
1986-05-14,AAPL,APPLE COMPUTER INC,03783310,36.0,37.375,36.875,2159607.0,0.024306,56.0,56.0,,0.024306
1986-05-15,AAPL,APPLE COMPUTER INC,03783310,35.625,37.0,36.0,994692.0,-0.023729,56.0,56.0,,-0.023729
1986-05-16,AAPL,APPLE COMPUTER INC,03783310,35.125,36.25,36.0,1427885.0,0.000000,56.0,56.0,,0.000000
1986-05-19,AAPL,APPLE COMPUTER INC,03783310,35.5,36.5,35.625,936740.0,-0.010417,56.0,56.0,,-0.010417
1986-05-20,AAPL,APPLE COMPUTER INC,03783310,34.25,35.625,35.375,1098987.0,-0.007018,56.0,56.0,,-0.007018
1986-05-21,AAPL,APPLE COMPUTER INC,03783310,35.0,37.25,37.0,1550495.0,0.045936,56.0,56.0,,0.045936
1986-05-22,AAPL,APPLE COMPUTER INC,03783310,35.75,37.5,36.75,985989.0,-0.006757,56.0,56.0,,-0.006757
1986-05-23,AAPL,APPLE COMPUTER INC,03783310,36.375,37.125,37.0,625286.0,0.006803,56.0,56.0,,0.006803
1986-05-27,AAPL,APPLE COMPUTER INC,03783310,36.375,37.0,36.875,378878.0,-0.003378,56.0,56.0,,-0.003378
1986-05-28,AAPL,APPLE COMPUTER INC,03783310,36.75,37.5,37.25,926351.0,0.010169,56.0,56.0,,0.010169
1986-05-29,AAPL,APPLE COMPUTER INC,03783310,36.5,37.25,37.0,453800.0,-0.006711,56.0,56.0,,-0.006711
1986-05-30,AAPL,APPLE COMPUTER INC,03783310,36.5,37.25,37.0,569840.0,0.000000,56.0,56.0,,0.000000
1986-06-02,AAPL,APPLE COMPUTER INC,03783310,36.75,37.375,37.125,890546.0,0.003378,56.0,56.0,,0.003378
1986-06-03,AAPL,APPLE COMPUTER INC,03783310,37.125,38.125,37.875,1456787.0,0.020202,56.0,56.0,,0.020202
1986-06-04,AAPL,APPLE COMPUTER INC,03783310,37.75,38.875,38.75,1343640.0,0.023102,56.0,56.0,,0.023102
1986-06-05,AAPL,APPLE COMPUTER INC,03783310,38.5,39.125,38.875,661074.0,0.003226,56.0,56.0,,0.003226
1986-06-06,AAPL,APPLE COMPUTER INC,03783310,37.5,38.875,37.75,793184.0,-0.028939,56.0,56.0,,-0.028939
1986-06-09,AAPL,APPLE COMPUTER INC,03783310,35.875,37.875,36.0,1115711.0,-0.046358,56.0,56.0,,-0.046358
1986-06-10,AAPL,APPLE COMPUTER INC,03783310,35.125,36.0,36.0,1103406.0,0.000000,56.0,56.0,,0.000000
1986-06-11,AAPL,APPLE COMPUTER INC,03783310,35.5,36.25,36.125,834967.0,0.003472,56.0,56.0,,0.003472
1986-06-12,AAPL,APPLE COMPUTER INC,03783310,36.0,36.375,36.0,576982.0,-0.003460,56.0,56.0,,-0.003460
1986-06-13,AAPL,APPLE COMPUTER INC,03783310,35.25,36.375,36.375,639160.0,0.010417,56.0,56.0,,0.010417
1986-06-16,AAPL,APPLE COMPUTER INC,03783310,35.625,36.875,35.875,790140.0,-0.013746,56.0,56.0,,-0.013746
1986-06-17,AAPL,APPLE COMPUTER INC,03783310,34.0,36.0,34.25,993109.0,-0.045296,56.0,56.0,,-0.045296
1986-06-18,AAPL,APPLE COMPUTER INC,03783310,32.5,34.75,34.25,1920153.0,0.000000,56.0,56.0,,0.000000
1986-06-19,AAPL,APPLE COMPUTER INC,03783310,33.875,35.75,35.0,1539590.0,0.021898,56.0,56.0,,0.021898
1986-06-20,AAPL,APPLE COMPUTER INC,03783310,35.0,36.125,36.0,755430.0,0.028571,56.0,56.0,,0.028571
1986-06-23,AAPL,APPLE COMPUTER INC,03783310,34.625,36.25,34.75,520154.0,-0.034722,56.0,56.0,,-0.034722
1986-06-24,AAPL,APPLE COMPUTER INC,03783310,34.375,35.125,34.875,634420.0,0.003597,56.0,56.0,,0.003597
1986-06-25,AAPL,APPLE COMPUTER INC,03783310,35.0,36.0,35.875,589779.0,0.028674,56.0,56.0,,0.028674
